case_id,status,district,age_band,language_preference,tenure,household_size,opened_date,closure_month,monthly_award,opened_year,opened_month,case_age_months,contact_attempts,months_since_review,payment_adjustments,total_payments,total_amount_paid,avg_payment_amount,min_payment_amount,max_payment_amount,std_payment_amount,distinct_payment_months,max_payments_in_single_month,multi_payment_months_count,has_same_month_multi_payments,post_closure_payment_count,is_post_closure_paid,total_post_closure_amount,total_excess_amount,avg_payment_to_award_ratio,max_payment_to_award_ratio,num_adjusted_payments,adjustment_rate,anomaly_score,priority_score
C-30407,Active,Calder Central,18-29,English,Owner-occupier,5,2025-08-19,,1098.62,2025,8,4,0,4,0,6,6516.610000000001,1086.1016666666667,938.78,1163.21,84.71583781481871,6,1,0,0,0,0,0.0,150.31000000000063,0.98860540192848,1.0587919389779907,0,0.0,-0.051337455657296194,0.24933421814504989
C-32978,Active,Northgate,45-59,English,Owner-occupier,3,2025-07-19,,1183.43,2025,7,5,3,1,0,6,6844.53,1140.755,940.1,1251.82,111.43788920290974,6,1,0,0,0,0,0.0,116.5799999999997,0.9639395655002828,1.0577896453529148,0,0.0,-0.05138507501235218,0.2491920208527584
C-30825,Active,Calder Central,60-74,English,Private tenancy,5,2023-02-12,,1148.66,2023,2,34,2,1,1,6,7156.74,1192.79,1168.03,1216.63,20.171646437512106,6,1,0,0,0,0,0.0,264.7799999999995,1.0384186791565824,1.0591732975815298,0,0.0,-0.05140987084003046,0.24911797744012013
C-30864,Active,Weybridge,60-74,English,Private tenancy,3,2021-04-11,,654.37,2021,4,56,3,18,2,6,3537.37,589.5616666666666,483.37,672.56,81.22956565602614,6,1,0,0,0,0,0.0,24.729999999999905,0.9009607204894272,1.0277977291134983,3,0.5,-0.05142347589961738,0.24907735104708206
C-30075,Active,Ash Hill,45-59,English,Owner-occupier,4,2023-11-21,,1237.3,2023,11,25,2,0,1,6,7609.61,1268.2683333333332,1163.26,1310.07,54.89726747905276,6,1,0,0,0,0,0.0,259.85000000000014,1.0250289609095071,1.058813545623535,1,0.1666666666666666,-0.051451907938398767,0.2489924494577118
C-31278,Active,Northgate,75+,Other,No fixed abode,1,2022-08-07,,416.33,2022,8,40,5,13,3,6,2255.6400000000003,375.94000000000005,280.62,439.11,72.8970249049987,6,1,0,0,0,0,0.0,27.710000000000093,0.9029856123747988,1.0547162106982442,2,0.3333333333333333,-0.05149160586149826,0.24887390654238445
C-31998,Active,Ash Hill,60-74,English,Resident with family,4,2023-10-27,,1418.63,2023,10,26,3,9,0,6,8150.88,1358.48,1107.99,1451.01,125.20556361440173,6,1,0,0,0,0,0.0,32.37999999999988,0.9575999379683214,1.022824838047976,0,0.0,-0.05176296356356852,0.24806359883385987
C-32084,Active,Weybridge,60-74,Other,No fixed abode,4,2022-12-14,,1279.24,2022,12,36,3,11,1,6,7152.52,1192.0866666666668,936.37,1293.14,128.9525895306747,6,1,0,0,0,0,0.0,13.900000000000093,0.9318710067435876,1.0108658265845347,2,0.3333333333333333,-0.051824747206890676,0.24787910522242845
C-30814,Active,Calder Central,18-29,English,Private tenancy,3,2021-07-05,,1225.5,2021,7,53,3,21,0,6,7287.280000000001,1214.5466666666669,1025.91,1297.51,105.6943129343612,6,1,0,0,0,0,0.0,204.8500000000001,0.991062151502788,1.0587596899224807,0,0.0,-0.05187784094664566,0.24772056073937293
C-33896,Active,Calder Central,18-29,Spanish,Owner-occupier,2,2025-06-20,,800.63,2025,6,6,5,8,3,6,4803.78,800.63,800.63,800.63,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,2,0.3333333333333333,-0.05191593478486006,0.24760680782019312
C-30421,Suspended,Weybridge,45-59,English,Owner-occupier,2,2023-09-08,,745.8,2023,9,27,2,8,1,6,4432.35,738.725,701.14,786.46,32.83903332925622,6,1,0,0,0,0,0.0,65.86000000000013,0.990513542504693,1.0545186377044786,0,0.0,-0.052122178244920436,0.24699093930330676
C-30439,Active,Northgate,45-59,English,Owner-occupier,4,2022-01-24,,1234.91,2022,1,47,1,17,0,6,7176.19,1196.0316666666663,922.55,1292.62,140.76661414080633,6,1,0,0,0,0,0.0,145.51999999999953,0.9685172738634124,1.0467321505210905,0,0.0,-0.052137654936195044,0.24694472398623046
C-30686,Active,Northgate,60-74,Other,Social tenancy,4,2022-03-04,,1371.82,2022,3,45,3,17,3,6,7634.86,1272.4766666666667,1073.75,1400.86,138.017340021704,6,1,0,0,0,0,0.0,35.58999999999992,0.9275828218473756,1.0211689580265633,1,0.1666666666666666,-0.0522683400416869,0.24655448207468164
C-33798,Active,Northgate,30-44,Spanish,Owner-occupier,5,2025-07-02,,924.55,2025,7,5,7,18,2,6,5354.29,892.3816666666667,757.2,963.79,72.18127829753819,6,1,0,0,0,0,0.0,51.33000000000004,0.9652064968543256,1.0424422692120492,2,0.3333333333333333,-0.05227648649415134,0.24653015575860987
C-30760,Active,Calder Central,30-44,English,Private tenancy,3,2021-01-17,,1237.76,2021,1,59,3,6,0,6,7270.5,1211.75,1169.55,1295.56,43.190955071635145,6,1,0,0,0,0,0.0,57.79999999999996,0.97898623319545,1.046697259565667,0,0.0,-0.05242063038660005,0.24609972424221355
C-33733,Active,Calder Central,45-59,Spanish,Social tenancy,5,2024-02-10,,1294.28,2024,2,22,4,5,2,6,7553.57,1258.9283333333333,1036.4,1364.3,115.33262841306735,6,1,0,0,0,0,0.0,92.51000000000022,0.9726862296669448,1.054099576598572,1,0.1666666666666666,-0.05251309647025959,0.24582360906363276
C-32849,Active,Calder Central,45-59,English,Social tenancy,3,2025-05-05,,1174.4,2025,5,7,4,23,2,6,7046.400000000001,1174.4,1174.4,1174.4,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,1,0.1666666666666666,-0.052599791588609,0.24556472670225504
C-32446,Active,Calder Central,45-59,Other,Owner-occupier,4,2024-08-01,,915.54,2024,8,16,7,22,3,6,5167.5,861.25,723.01,940.69,73.64689918794953,6,1,0,0,0,0,0.0,25.15000000000009,0.9407016624068856,1.0274701269196322,0,0.0,-0.052788496872581525,0.24500122935143112
C-33536,Active,Calder Central,18-29,English,No fixed abode,4,2024-01-09,,1248.96,2024,1,23,1,13,0,6,7636.63,1272.7716666666668,1198.83,1317.65,44.65632784574512,6,1,0,0,0,0,0.0,200.91999999999985,1.0190651955760526,1.0549977581347685,0,0.0,-0.052789984160166725,0.2449967881264875
C-31173,Active,Ash Hill,30-44,English,Resident with family,4,2022-10-18,,1082.98,2022,10,38,0,13,1,6,6584.15,1097.3583333333331,1036.4,1147.68,45.6916510608521,6,1,0,0,0,0,0.0,162.70000000000005,1.013276637918829,1.0597425621895142,3,0.5,-0.052792467902029405,0.2449893713656513
C-30833,Active,Ash Hill,18-29,English,Private tenancy,4,2025-06-30,,1000.87,2025,6,6,3,9,2,6,5773.81,962.3016666666668,784.48,1046.68,95.41264117854963,6,1,0,0,0,0,0.0,81.19000000000005,0.9614651919496704,1.0457701799434491,3,0.5,-0.05280426954798423,0.244954130189088
C-31843,Active,Calder Central,18-29,English,Resident with family,4,2024-03-19,,1327.8,2024,3,21,2,2,0,6,8012.24,1335.3733333333332,1204.41,1377.57,66.94598798036117,6,1,0,0,0,0,0.0,172.50000000000023,1.0057036702314606,1.0374830546769092,0,0.0,-0.05289588088325542,0.24468056739506325
C-32350,Active,Weybridge,45-59,English,Resident with family,4,2021-11-18,,1284.0,2021,11,49,0,19,1,6,7368.59,1228.0983333333334,1023.65,1334.35,108.67456637441288,6,1,0,0,0,0,0.0,54.319999999999936,0.9564628764278296,1.0392133956386291,1,0.1666666666666666,-0.052904268893153195,0.24465551975857647
C-31107,Active,Weybridge,30-44,English,Owner-occupier,5,2023-06-24,,1447.26,2023,6,30,1,9,0,6,8641.49,1440.2483333333332,1390.34,1486.93,31.37870833330567,6,1,0,0,0,0,0.0,44.83000000000016,0.995155212838974,1.027410416925777,0,0.0,-0.05292825394621231,0.2445838974193729
C-31230,Active,Weybridge,45-59,English,Private tenancy,1,2023-03-09,,416.22,2023,3,33,1,5,1,6,2454.29,409.04833333333335,398.77,433.59,13.193502062252712,6,1,0,0,0,0,0.0,17.369999999999948,0.9827695289350182,1.0417327374945942,3,0.5,-0.052950195807895895,0.2445183763026847
C-31776,Active,Calder Central,18-29,English,Owner-occupier,3,2025-02-11,,962.38,2025,2,10,2,14,1,6,5624.0,937.3333333333334,762.74,1010.47,88.62288748775151,6,1,0,0,0,0,0.0,72.79000000000008,0.9739742444079608,1.0499698663729504,3,0.5,-0.05297282599605896,0.2444507997578732
C-33640,Active,Weybridge,18-29,English,Owner-occupier,5,2025-02-10,,1077.39,2025,2,10,0,17,1,6,6598.28,1099.7133333333334,1056.61,1120.81,22.361900336658977,6,1,0,0,0,0,0.0,154.71999999999937,1.0207198259992512,1.040301098023928,1,0.1666666666666666,-0.05297356703471101,0.24444858692467375
C-31501,Active,Weybridge,45-59,English,Private tenancy,4,2025-01-31,,1061.84,2025,1,11,0,7,2,6,6481.88,1080.3133333333333,1034.03,1123.12,35.013508631193524,6,1,0,0,0,0,0.0,147.30000000000018,1.0173974735678948,1.0577111429217207,1,0.1666666666666666,-0.05298800156105504,0.24440548364116185
C-30791,Active,Calder Central,18-29,English,Private tenancy,4,2023-03-25,,1341.43,2023,3,33,1,16,0,6,7772.59,1295.4316666666666,930.6,1387.81,179.51141550516135,6,1,0,0,0,0,0.0,134.8399999999997,0.9657094791876332,1.0345750430510725,0,0.0,-0.05299003483264414,0.24439941204035745
C-33865,Active,Calder Central,30-44,English,Resident with family,1,2023-09-26,,393.53,2023,9,27,5,2,2,6,2192.11,365.3516666666667,307.8,406.47,40.63257482201524,6,1,0,0,0,0,0.0,12.940000000000056,0.9283959715057728,1.0328818641526696,0,0.0,-0.053004232012389296,0.24435701750318736
C-30270,Active,Weybridge,45-59,English,Private tenancy,1,2024-02-23,,379.24,2024,2,22,0,15,0,6,2232.67,372.1116666666667,363.47,381.05,8.517106120430032,6,1,0,0,0,0,0.0,2.6399999999999864,0.9812036353408572,1.0047727033013396,0,0.0,-0.05307049767298838,0.24415914003302802
C-32823,Active,Northgate,30-44,English,Private tenancy,4,2021-01-23,,1201.07,2021,1,59,2,15,1,6,7286.43,1214.405,1140.84,1266.32,46.071959693505526,6,1,0,0,0,0,0.0,156.56000000000017,1.0111026001815049,1.054326558818387,1,0.1666666666666666,-0.05314267899340902,0.24394359766993276
C-30454,Active,Weybridge,18-29,English,Resident with family,4,2022-01-12,,1172.2,2022,1,47,3,20,0,6,6711.56,1118.5933333333337,822.69,1236.21,151.0251365391426,6,1,0,0,0,0,0.0,109.71000000000004,0.954268327361656,1.0546067224023203,0,0.0,-0.05314788669928261,0.24392804681517205
C-30579,Active,Calder Central,30-44,English,Social tenancy,4,2022-03-30,,1217.48,2022,3,45,1,2,1,6,7320.03,1220.005,1151.71,1272.2,43.968321664580266,6,1,0,0,0,0,0.0,105.50999999999976,1.0020739560403455,1.044945296842659,3,0.5,-0.05326464517578222,0.24357939154273492
C-34135,Active,Calder Central,60-74,Spanish,Resident with family,4,2021-03-12,,1151.19,2021,3,57,4,16,2,6,7033.22,1172.2033333333334,1092.77,1218.93,55.57747877213098,6,1,0,0,0,0,0.0,219.99999999999977,1.0182535752858637,1.058843457639486,2,0.3333333333333333,-0.05327029733453165,0.24356251349663738
C-31125,Active,Northgate,45-59,English,Private tenancy,5,2023-10-04,,1454.34,2023,10,26,1,17,0,6,8583.26,1430.5433333333333,1253.1,1498.46,88.6723868330309,6,1,0,0,0,0,0.0,64.94000000000028,0.9836374804607818,1.030336785070891,0,0.0,-0.05327139671581821,0.24355923060794724
C-34047,Active,Weybridge,18-29,Other,Private tenancy,3,2022-01-31,,1121.59,2022,1,47,5,23,2,6,6502.29,1083.715,851.27,1148.31,114.82903809577084,6,1,0,0,0,0,0.0,60.50000000000023,0.9662309756684708,1.0238233222478803,2,0.3333333333333333,-0.05342457079529367,0.24310183383461745
C-30216,Active,Ash Hill,60-74,English,Social tenancy,4,2022-12-21,,1313.08,2022,12,36,3,4,1,6,7414.24,1235.7066666666667,939.31,1347.13,149.23704790254558,6,1,0,0,0,0,0.0,34.49000000000024,0.9410749281587312,1.0259313979346272,1,0.1666666666666666,-0.05342921536442413,0.24308796457592136
C-33874,Active,Ash Hill,45-59,English,No fixed abode,2,2025-08-06,,1002.92,2025,8,4,5,5,0,6,5530.74,921.79,719.44,1048.71,123.6988913450723,6,1,0,0,0,0,0.0,49.32000000000016,0.9191062098671878,1.0456566824871376,0,0.0,-0.053495267099477384,0.24289072591393854
C-30924,Active,Calder Central,75+,English,No fixed abode,2,2025-08-27,,1001.51,2025,8,4,1,11,0,6,5091.23,848.5383333333333,740.85,977.34,103.18218284503712,6,1,0,0,0,0,0.0,0.0,0.8472589722851827,0.9758664416730736,0,0.0,-0.0535582286542316,0.24270271491307582
C-30326,Active,Calder Central,45-59,English,Owner-occupier,3,2024-12-16,,1114.6,2024,12,12,5,7,1,6,5856.16,976.0266666666666,746.48,1160.42,169.71632751938355,6,1,0,0,0,0,0.0,45.82000000000016,0.8756743824391412,1.041108917997488,2,0.3333333333333333,-0.05359084872905073,0.24260530732937013
C-33429,Active,Calder Central,30-44,English,Social tenancy,5,2023-11-05,,1196.67,2023,11,25,5,10,0,6,7004.77,1167.4616666666668,883.43,1234.29,139.56015210892633,6,1,0,0,0,0,0.0,137.98999999999978,0.9755919899944568,1.0314372383363837,0,0.0,-0.0537189771514795,0.24222269999011636
C-30642,Active,Northgate,75+,English,Resident with family,5,2022-12-10,,1166.85,2022,12,36,1,6,1,6,6760.35,1126.725,1001.71,1233.12,105.71003902184502,6,1,0,0,0,0,0.0,144.57000000000016,0.96561254659982,1.0567939323820543,2,0.3333333333333333,-0.053853106428632946,0.24182217335539372
C-30160,Active,Northgate,45-59,English,Resident with family,1,2021-07-15,,708.35,2021,7,53,2,20,2,6,4138.65,689.775,539.99,745.04,76.11796023278599,6,1,0,0,0,0,0.0,78.19999999999982,0.9737770875979388,1.0517964283193335,4,0.6666666666666666,-0.05385512539535575,0.24181614447069186
C-31323,Active,Weybridge,18-29,Other,Owner-occupier,1,2021-06-11,,391.7,2021,6,54,4,7,3,6,2339.48,389.91333333333336,375.71,411.63,13.01996876596357,6,1,0,0,0,0,0.0,26.170000000000016,0.9954386860692708,1.0508807761041614,1,0.1666666666666666,-0.05394551875232406,0.2415462187107373
C-34181,Active,Weybridge,75+,Other,Owner-occupier,3,2023-09-24,,1152.57,2023,9,27,4,18,3,6,6870.2,1145.0333333333333,979.31,1218.17,84.74127369037281,6,1,0,0,0,0,0.0,130.53000000000043,0.9934609900772476,1.0569162827420462,3,0.5,-0.05396578301477439,0.24148570711314565
C-32195,Active,Calder Central,30-44,English,Private tenancy,4,2023-03-05,,1114.27,2023,3,33,3,3,2,6,6306.29,1051.0483333333334,843.99,1173.82,132.20257522706083,6,1,0,0,0,0,0.0,100.83000000000015,0.9432618066835986,1.0534430613765065,3,0.5,-0.053970376304082246,0.24147199098235136
C-33766,Active,Northgate,18-29,English,No fixed abode,1,2025-05-05,,406.81,2025,5,7,5,19,0,6,2412.38,402.0633333333333,356.47,427.36,26.65447704733046,6,1,0,0,0,0,0.0,44.29000000000002,0.9883319813508352,1.0505149824242277,0,0.0,-0.05401267572911228,0.24134567966003953
C-33740,Active,Calder Central,18-29,English,Private tenancy,5,2021-10-28,,1307.25,2021,10,50,2,0,1,6,7765.61,1294.2683333333332,1241.33,1360.33,49.197619623988565,6,1,0,0,0,0,0.0,87.51999999999998,0.9900694842863516,1.0406043220501051,1,0.1666666666666666,-0.05411362789455032,0.241044223990189
C-30955,Active,Calder Central,30-44,English,Resident with family,2,2022-01-29,,717.01,2022,1,47,2,6,4,6,4302.06,717.0099999999999,717.01,717.01,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,1,0.1666666666666666,-0.05412675568605291,0.24100502277876476
C-33464,Active,Calder Central,30-44,English,Owner-occupier,1,2025-01-06,,688.73,2025,1,11,1,20,2,6,3882.79,647.1316666666667,472.85,707.91,87.40767779014989,6,1,0,0,0,0,0.0,30.309999999999945,0.939601391933946,1.0278483585730256,2,0.3333333333333333,-0.05412945951349374,0.2409969488151326
C-33863,Active,Weybridge,60-74,English,Private tenancy,1,2025-01-06,,655.14,2025,1,11,3,2,0,6,3473.34,578.89,474.64,679.79,90.8551046447034,6,1,0,0,0,0,0.0,27.75999999999999,0.8836126629422719,1.0376255456848915,0,0.0,-0.05414088425245833,0.2409628331295255
C-30597,Active,Calder Central,60-74,English,Social tenancy,1,2021-11-07,,517.52,2021,11,49,5,14,3,6,3105.12,517.52,517.52,517.52,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,0,0.0,-0.05420148145185194,0.24078188238661669
C-30039,Active,Calder Central,45-59,English,Resident with family,4,2025-04-13,,885.24,2025,4,8,6,16,1,6,4715.14,785.8566666666667,687.16,904.72,93.70697362878956,6,1,0,0,0,0,0.0,19.480000000000015,0.8877328935279322,1.0220053318873978,2,0.3333333333333333,-0.05429816853970221,0.24049316276671226
C-33659,Active,Calder Central,60-74,English,Resident with family,6,2024-04-02,,1207.33,2024,4,20,3,23,0,6,7249.33,1208.2216666666666,1143.45,1264.59,46.62632707673492,6,1,0,0,0,0,0.0,113.20000000000005,1.0007385442809065,1.0474269669435865,0,0.0,-0.05441171005821188,0.24015411372928286
C-31358,Active,Ash Hill,75+,Other,Social tenancy,2,2023-01-03,,1020.62,2023,1,35,4,22,2,6,5810.39,968.3983333333334,828.9,1044.71,75.71492254943321,6,1,0,0,0,0,0.0,27.200000000000045,0.9488333888551402,1.0236032999549294,3,0.5,-0.054470362193516864,0.23997897118865674
C-30174,Active,Calder Central,45-59,Other,Social tenancy,1,2023-01-04,,459.9,2023,1,35,4,5,1,6,2572.28,428.71333333333337,356.13,452.58,36.05935200009379,6,1,0,0,0,0,0.0,0.0,0.9321881568456912,0.9840834964122636,2,0.3333333333333333,-0.05454579783250696,0.23975371102723583
C-31989,Active,Ash Hill,45-59,English,Private tenancy,1,2021-11-22,,383.28,2021,11,49,4,16,1,6,2238.23,373.03833333333336,360.31,393.35,12.989668843610556,6,1,0,0,0,0,0.0,10.07000000000005,0.973278890976136,1.0262732206219998,0,0.0,-0.05463381311906884,0.23949088648006073
C-31416,Active,Northgate,60-74,English,Social tenancy,5,2021-10-08,,1245.73,2021,10,50,4,9,0,6,7195.58,1199.263333333333,992.96,1300.68,107.86705700382618,6,1,0,0,0,0,0.0,78.41000000000008,0.962699247295428,1.0441106820900194,0,0.0,-0.05468130430498436,0.2393490719166976
C-32634,Active,Weybridge,18-29,English,No fixed abode,1,2023-06-15,,389.19,2023,6,30,2,18,0,6,1996.46,332.74333333333334,267.12,390.82,54.818016259863576,6,1,0,0,0,0,0.0,1.6299999999999957,0.8549637280848258,1.0041881857190575,0,0.0,-0.05480349198334017,0.23898420437506135
C-33008,Active,Weybridge,45-59,English,No fixed abode,1,2021-06-17,,438.11,2021,6,54,2,10,1,6,2582.52,430.42,414.49,459.95,18.68654275140267,6,1,0,0,0,0,0.0,30.66999999999996,0.9824473305790784,1.0498504941681313,3,0.5,-0.0548118125617329,0.23895935809740065
C-33477,Active,Northgate,45-59,English,No fixed abode,4,2025-05-26,,1273.91,2025,5,7,2,6,0,6,7583.03,1263.8383333333334,1206.77,1306.42,39.4215455895208,6,1,0,0,0,0,0.0,65.72999999999979,0.9920938946498052,1.0255198561907828,0,0.0,-0.05490691274113957,0.23867537718266196
C-31584,Active,Calder Central,60-74,English,Private tenancy,1,2023-10-05,,702.87,2023,10,26,3,1,1,6,3859.66,643.2766666666666,498.56,698.56,72.19012970390528,6,1,0,0,0,0,0.0,0.0,0.915214288085516,0.9938679983496236,3,0.5,-0.05494689783619566,0.23855597673630335
C-33267,Active,Calder Central,60-74,English,Resident with family,5,2025-02-13,,1185.69,2025,2,10,2,7,0,6,7058.16,1176.36,1127.09,1207.56,30.509194679637144,6,1,0,0,0,0,0.0,38.669999999999845,0.9921311641322772,1.0184449561015103,0,0.0,-0.054953288021193536,0.2385368948524166
C-30783,Active,Northgate,60-74,English,Social tenancy,3,2022-01-05,,801.9,2022,1,47,6,19,1,6,4555.34,759.2233333333334,603.09,848.4,82.01946468166365,6,1,0,0,0,0,0.0,46.5,0.9467805628299456,1.0579872802095025,3,0.5,-0.05496182738826044,0.23851139524467582
C-32435,Active,Weybridge,18-29,Spanish,Private tenancy,1,2024-12-13,,752.26,2024,12,12,5,23,3,6,4439.71,739.9516666666667,712.09,775.3,22.76279544929985,6,1,0,0,0,0,0.0,23.049999999999955,0.983638192468916,1.0306277085050382,0,0.0,-0.055018567198483304,0.23834196314360392
C-31378,Active,Calder Central,18-29,Spanish,Private tenancy,1,2025-01-18,,483.37,2025,1,11,6,7,0,6,2755.11,459.185,340.58,510.85,61.55959413446456,6,1,0,0,0,0,0.0,48.620000000000005,0.9499658646585432,1.0568508595899622,0,0.0,-0.0551672323119658,0.23789803070120596
C-31076,Active,Northgate,45-59,English,Private tenancy,3,2025-08-16,,1173.68,2025,8,4,1,0,0,6,7124.17,1187.361666666667,1129.95,1225.32,34.056328291033715,6,1,0,0,0,0,0.0,129.13999999999965,1.0116570672301364,1.0439983641196915,0,0.0,-0.0551693828383093,0.23789160896318184
C-34146,Active,Ash Hill,60-74,English,Resident with family,4,2022-04-30,,1407.9,2022,4,44,4,5,1,6,7855.66,1309.2766666666666,1087.95,1440.75,132.27384649531683,6,1,0,0,0,0,0.0,38.02999999999975,0.9299500438004592,1.0233326230556148,0,0.0,-0.055184633812159156,0.23784606766629304
C-31970,Active,Weybridge,60-74,Other,Owner-occupier,3,2024-12-05,,1194.3,2024,12,12,3,7,2,6,6658.76,1109.7933333333333,870.0,1236.39,162.03701103965932,6,1,0,0,0,0,0.0,75.38000000000034,0.929241675737531,1.035242401406682,2,0.3333333333333333,-0.05519879808057876,0.23780377140641742
C-33619,Active,Ash Hill,45-59,English,Resident with family,3,2025-07-10,,773.01,2025,7,5,0,20,3,6,4435.9400000000005,739.3233333333334,574.23,800.05,84.28516729927435,6,1,0,0,0,0,0.0,47.370000000000005,0.9564214348240428,1.0349801425596046,0,0.0,-0.05523662225509696,0.2376908237364348
C-32082,Active,Calder Central,60-74,English,Social tenancy,3,2021-01-29,,1052.98,2021,1,59,0,6,0,6,6223.67,1037.2783333333334,1014.21,1058.79,20.566002447404998,6,1,0,0,0,0,0.0,7.490000000000009,0.985088352422015,1.0055176736500218,0,0.0,-0.05524151891333429,0.23767620170844206
C-31151,Active,Calder Central,30-44,English,Social tenancy,5,2021-05-02,,1228.37,2021,5,55,1,5,0,6,6887.1,1147.85,947.77,1269.98,106.37378981685298,6,1,0,0,0,0,0.0,41.61000000000013,0.9344497179188682,1.0338741584376043,0,0.0,-0.05524589967226706,0.23766312021967156
C-32112,Active,Ash Hill,30-44,English,Resident with family,3,2023-12-22,,1140.46,2023,12,24,0,19,1,6,6413.65,1068.9416666666666,949.7,1191.35,89.85773810121562,6,1,0,0,0,0,0.0,51.19999999999982,0.937289923948816,1.044622345369412,3,0.5,-0.05529929829282221,0.23750366532478448
C-31652,Active,Weybridge,30-44,English,Social tenancy,3,2022-10-20,,744.22,2022,10,38,2,9,1,6,4265.82,710.9699999999999,627.26,784.97,50.59545710832151,6,1,0,0,0,0,0.0,40.75,0.9553223509177394,1.0547553142887856,4,0.6666666666666666,-0.05529930531081523,0.23750364436818808
