case_id,status,district,age_band,language_preference,tenure,household_size,opened_date,closure_month,monthly_award,opened_year,opened_month,case_age_months,contact_attempts,months_since_review,payment_adjustments,total_payments,total_amount_paid,avg_payment_amount,min_payment_amount,max_payment_amount,std_payment_amount,distinct_payment_months,max_payments_in_single_month,multi_payment_months_count,has_same_month_multi_payments,post_closure_payment_count,is_post_closure_paid,total_post_closure_amount,total_excess_amount,avg_payment_to_award_ratio,max_payment_to_award_ratio,num_adjusted_payments,adjustment_rate
C-30315,Active,Calder Central,30-44,English,Owner-occupier,5,2022-12-25,,1069.28,2022,12,36,0,4,0,6,6326.29,1054.3816666666667,882.81,1128.98,89.03699802142178,6,1,0,0,0,0,0.0,116.00999999999999,0.9860669484762333,1.05583196169385,0,0.0
C-30316,Active,Calder Central,75+,English,Private tenancy,2,2024-03-29,,778.56,2024,3,21,4,6,1,6,4583.53,763.9216666666666,733.45,823.42,34.58170638743358,6,1,0,0,0,0,0.0,51.280000000000086,0.9811981949582136,1.0576191944101931,3,0.5
C-30317,Active,Ash Hill,18-29,English,Owner-occupier,3,2022-03-16,,843.32,2022,3,45,3,4,1,6,4897.37,816.2283333333334,628.1,888.21,95.65311692081272,6,1,0,0,0,0,0.0,85.32999999999993,0.9678749861657892,1.0532300905943177,3,0.5
C-30318,Active,Calder Central,75+,English,Owner-occupier,1,2021-05-09,,456.83,2021,5,55,4,22,0,6,2596.24,432.70666666666665,374.14,474.16,32.670798990331825,6,1,0,0,0,0,0.0,17.33000000000004,0.9471940692744932,1.037935336996257,0,0.0
C-30319,Active,Ash Hill,45-59,English,Resident with family,3,2022-07-02,,850.28,2022,7,41,1,5,0,6,5042.68,840.4466666666667,805.32,873.52,28.41624723053114,6,1,0,0,0,0,0.0,40.66999999999996,0.9884351821360807,1.0273321729312697,0,0.0
C-30320,Active,Northgate,30-44,Other,Private tenancy,4,2021-07-16,,890.99,2021,7,53,6,16,3,6,5358.36,893.06,748.23,942.55,73.83021603652534,6,1,0,0,0,0,0.0,157.66999999999985,1.002323258397962,1.0578682140091358,1,0.16666666666666666
C-30321,Active,Ash Hill,30-44,English,Private tenancy,4,2024-01-10,,1011.64,2024,1,23,1,11,1,6,6209.37,1034.895,991.62,1069.58,31.51218922893168,6,1,0,0,0,0,0.0,165.18999999999983,1.0229874263572023,1.0572733383417026,3,0.5
C-30322,Active,Weybridge,30-44,English,Private tenancy,3,2021-12-09,,798.09,2021,12,48,0,0,2,6,4757.86,792.9766666666666,758.13,818.91,25.188233496350303,6,1,0,0,0,0,0.0,43.249999999999886,0.9935930367084748,1.0260872833890913,1,0.16666666666666666
C-30323,Active,Northgate,75+,English,Resident with family,2,2024-09-23,,729.07,2024,9,15,0,14,1,6,4363.05,727.1750000000001,688.04,768.0,31.95488303843402,6,1,0,0,0,0,0.0,67.86999999999989,0.9974007982772571,1.0533967931748665,2,0.3333333333333333
C-30324,Suspended,Northgate,60-74,English,Resident with family,2,2024-08-25,,1019.8,2024,8,16,3,4,1,6,5766.6,961.1,817.54,1009.04,71.89366787137796,6,1,0,0,0,0,0.0,0.0,0.9424396940576584,0.9894489115512846,1,0.16666666666666666
C-30325,Active,Calder Central,60-74,English,Resident with family,2,2023-08-02,,765.95,2023,8,28,0,0,0,6,4205.88,700.98,518.04,802.04,131.26440218124637,6,1,0,0,0,0,0.0,76.92999999999984,0.9151772308897446,1.047117958091259,0,0.0
C-30326,Active,Calder Central,45-59,English,Owner-occupier,3,2024-12-16,,1114.6,2024,12,12,5,7,1,6,5856.16,976.0266666666666,746.48,1160.42,169.71632751938355,6,1,0,0,0,0,0.0,45.820000000000164,0.8756743824391412,1.041108917997488,2,0.3333333333333333
C-30327,Active,Calder Central,75+,English,Resident with family,1,2022-07-10,,703.17,2022,7,41,0,7,1,6,4026.38,671.0633333333334,526.66,744.92,75.09377408724819,6,1,0,0,0,0,0.0,48.780000000000086,0.9543401074183104,1.0593739778431959,0,0.0
C-30328,Active,Northgate,60-74,English,No fixed abode,3,2025-04-11,,986.24,2025,4,8,4,22,1,6,5702.99,950.4983333333333,827.06,1006.05,64.597041237712,6,1,0,0,0,0,0.0,29.329999999999927,0.9637596663422019,1.0200863887086307,2,0.3333333333333333
C-30329,Active,Northgate,45-59,Other,Private tenancy,4,2024-02-22,,1058.55,2024,2,22,5,18,0,6,6474.44,1079.0733333333333,1010.6,1120.12,40.430511085894814,6,1,0,0,0,0,0.0,171.09000000000015,1.01938815675531,1.0581644702659299,0,0.0
C-30330,Closed,Northgate,60-74,English,Private tenancy,2,2021-01-07,2025-10,821.61,2021,1,59,4,19,2,4,3286.44,821.61,821.61,821.61,0.0,4,1,0,0,0,0,0.0,0.0,1.0,1.0,2,0.5
C-30331,Active,Weybridge,75+,English,Resident with family,4,2021-08-09,,1219.36,2021,8,52,0,23,1,6,6741.73,1123.6216666666667,830.89,1205.52,144.9131933837173,6,1,0,0,0,0,0.0,0.0,0.9214847679657089,0.9886497834929799,2,0.3333333333333333
C-30332,Active,Weybridge,30-44,English,No fixed abode,1,2024-12-27,,569.73,2024,12,12,0,17,0,6,3443.96,573.9933333333333,538.09,596.86,25.82508057425314,6,1,0,0,0,0,0.0,82.00999999999999,1.007483076779059,1.0476190476190477,0,0.0
C-30333,Active,Northgate,60-74,Spanish,Resident with family,1,2021-11-23,,512.13,2021,11,49,7,21,1,8,3722.23,465.27875,387.8,522.32,56.989459034732256,6,2,2,1,0,0,0.0,18.029999999999973,0.9085168804795657,1.0198972917032785,4,0.5
C-30334,Active,Ash Hill,18-29,English,Social tenancy,1,2025-08-16,,634.88,2025,8,4,2,5,1,6,3862.2599999999998,643.7099999999999,617.64,668.55,18.639678108808614,6,1,0,0,0,0,0.0,74.65999999999985,1.0139081401209677,1.0530336441532258,3,0.5
C-30335,Active,Calder Central,60-74,English,No fixed abode,3,2021-12-29,,793.17,2021,12,48,3,9,0,6,4523.6900000000005,753.9483333333334,548.02,813.23,102.22389572241251,6,1,0,0,0,0,0.0,39.63000000000011,0.9505507436404975,1.0252909212400874,0,0.0
C-30336,Active,Weybridge,30-44,English,No fixed abode,4,2024-03-06,,942.42,2024,3,21,1,21,0,6,5595.3,932.5500000000001,890.66,996.69,43.746247381918415,6,1,0,0,0,0,0.0,81.34000000000015,0.989526962500796,1.0575857897752596,0,0.0
C-30337,Closed,Northgate,45-59,English,Owner-occupier,3,2023-07-31,2025-07,628.92,2023,7,29,0,4,0,1,626.9,626.9,626.9,626.9,0.0,1,1,0,0,0,0,0.0,0.0,0.9967881447560898,0.9967881447560898,0,0.0
C-30338,Active,Northgate,18-29,English,No fixed abode,6,2022-09-15,,1783.09,2022,9,39,2,18,1,6,10698.19,1783.0316666666668,1717.63,1846.42,45.52183274722876,6,1,0,0,0,0,0.0,99.35000000000036,0.9999672852557452,1.0355169957769939,3,0.5
C-30339,Active,Calder Central,30-44,English,No fixed abode,1,2024-08-20,,664.59,2024,8,16,3,22,1,6,3916.2200000000003,652.7033333333334,628.41,679.64,16.943274378545226,6,1,0,0,0,0,0.0,15.049999999999955,0.9821142860008928,1.022645540859778,2,0.3333333333333333
C-30340,Active,Ash Hill,60-74,English,Owner-occupier,4,2025-06-29,,1288.06,2025,6,6,0,11,2,6,7784.04,1297.34,1223.11,1358.33,57.60516504620056,6,1,0,0,0,0,0.0,180.58000000000015,1.0072046333245346,1.0545549120382591,2,0.3333333333333333
C-30341,Active,Weybridge,30-44,English,Social tenancy,2,2025-04-26,,815.01,2025,4,8,0,21,1,6,4655.92,775.9866666666667,629.84,840.44,76.55947535522085,6,1,0,0,0,0,0.0,41.010000000000105,0.9521191969014695,1.0312020711402314,0,0.0
C-30342,Active,Calder Central,75+,English,Owner-occupier,1,2021-07-01,,545.04,2021,7,53,1,13,1,6,3132.9700000000003,522.1616666666667,421.19,574.55,52.754158287917576,6,1,0,0,0,0,0.0,29.680000000000064,0.9580244874993884,1.0541428152062233,1,0.16666666666666666
C-30343,Active,Northgate,45-59,Spanish,No fixed abode,3,2022-04-22,,1006.58,2022,4,44,4,12,2,6,6039.4800000000005,1006.58,1006.58,1006.58,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,1,0.16666666666666666
C-30344,Suspended,Northgate,45-59,Other,No fixed abode,2,2021-03-31,,781.71,2021,3,57,3,6,0,6,4771.65,795.275,778.86,818.55,13.966890491444401,6,1,0,0,0,0,0.0,84.23999999999978,1.0173529825638663,1.047127451356641,0,0.0
C-30345,Active,Calder Central,18-29,Other,Private tenancy,2,2023-07-03,,873.4,2023,7,29,5,5,1,6,5129.54,854.9233333333333,689.04,919.15,82.94360485695489,6,1,0,0,0,0,0.0,76.8900000000001,0.9788451263262347,1.0523814975956034,1,0.16666666666666666
C-30346,Active,Calder Central,18-29,English,Social tenancy,2,2022-03-02,,821.11,2022,3,45,2,18,1,6,4738.110000000001,789.6850000000001,583.32,866.95,103.75712423732647,6,1,0,0,0,0,0.0,75.98000000000002,0.9617286356273825,1.0558268685072647,1,0.16666666666666666
C-30347,Active,Ash Hill,45-59,English,No fixed abode,2,2021-09-20,,687.84,2021,9,51,4,10,2,6,3965.04,660.84,564.06,710.99,54.75578617826617,6,1,0,0,0,0,0.0,43.049999999999955,0.9607466852756454,1.0336560828099557,1,0.16666666666666666
C-30348,Active,Ash Hill,45-59,English,Social tenancy,1,2022-06-12,,472.01,2022,6,42,3,4,2,6,2819.8199999999997,469.96999999999997,453.84,482.96,11.933453816896437,6,1,0,0,0,0,0.0,23.189999999999998,0.9956780576682697,1.0231986610453168,1,0.16666666666666666
C-30349,Active,Calder Central,30-44,English,Owner-occupier,1,2023-03-11,,709.46,2023,3,33,3,12,1,6,3908.02,651.3366666666667,515.72,750.97,87.53147449156029,6,1,0,0,0,0,0.0,41.50999999999999,0.918073840197709,1.0585092887548275,1,0.16666666666666666
C-30350,Suspended,Calder Central,60-74,English,Resident with family,5,2023-03-01,,851.49,2023,3,33,5,3,2,6,5155.46,859.2433333333333,816.08,886.5,31.404591171780368,6,1,0,0,0,0,0.0,108.7299999999999,1.0091056070339446,1.041116161082338,2,0.3333333333333333
C-30351,Active,Calder Central,45-59,Other,Social tenancy,3,2022-09-28,,1020.5,2022,9,39,9,7,3,6,5809.41,968.235,778.25,1036.92,95.66826114234547,6,1,0,0,0,0,0.0,16.420000000000073,0.9487849093581578,1.0160901518863303,3,0.5
C-30352,Active,Northgate,45-59,English,Social tenancy,1,2022-03-03,,532.21,2022,3,45,1,12,0,6,3109.13,518.1883333333334,502.05,553.27,20.89297338022201,6,1,0,0,0,0,0.0,22.079999999999927,0.9736538834921052,1.0395708460945867,0,0.0
C-30353,Active,Calder Central,60-74,English,Private tenancy,5,2025-05-16,,1444.07,2025,5,7,0,3,0,6,8465.03,1410.8383333333334,1168.38,1496.38,128.2909495508809,6,1,0,0,0,0,0.0,153.74000000000024,0.976987495989345,1.0362240057614938,0,0.0
C-30354,Active,Weybridge,75+,English,No fixed abode,4,2021-09-07,,879.17,2021,9,51,1,8,0,6,5335.78,889.2966666666666,829.09,925.65,38.72806768568073,6,1,0,0,0,0,0.0,136.9100000000002,1.0115184397405128,1.0528680459979298,0,0.0
C-30355,Active,Calder Central,18-29,Spanish,Owner-occupier,2,2022-05-21,,642.33,2022,5,43,2,14,2,6,3749.79,624.965,563.98,671.78,36.50396896229228,6,1,0,0,0,0,0.0,33.87999999999988,0.9729656095776313,1.0458487070508928,3,0.5
C-30356,Active,Calder Central,30-44,English,Resident with family,3,2023-10-29,,1129.02,2023,10,26,0,7,1,6,6681.76,1113.6266666666668,1077.02,1161.53,38.92694936244904,6,1,0,0,0,0,0.0,64.0,0.9863657567329779,1.0287948840587413,1,0.16666666666666666
C-30357,Active,Northgate,60-74,Other,Owner-occupier,1,2024-04-16,,621.94,2024,4,20,4,18,3,6,3631.13,605.1883333333334,483.21,654.66,64.06171443746001,6,1,0,0,0,0,0.0,74.64999999999975,0.9730654618344748,1.0526095764864776,1,0.16666666666666666
C-30358,Active,Calder Central,30-44,English,Owner-occupier,1,2021-05-20,,746.93,2021,5,55,3,15,0,6,4256.74,709.4566666666666,585.15,784.89,67.23091957326379,6,1,0,0,0,0,0.0,37.960000000000036,0.9498301938155741,1.050821362108899,0,0.0
C-30359,Active,Calder Central,60-74,English,Social tenancy,3,2021-09-30,,1118.52,2021,9,51,4,21,1,6,6399.32,1066.5533333333333,981.92,1149.62,65.58105021015338,6,1,0,0,0,0,0.0,31.09999999999991,0.953539796636031,1.0278045989343059,1,0.16666666666666666
C-30360,Active,Northgate,18-29,English,Private tenancy,1,2021-09-24,,446.88,2021,9,51,3,8,1,6,2700.31,450.0516666666667,425.37,470.72,19.135665566336247,6,1,0,0,0,0,0.0,60.10000000000002,1.0070973564864543,1.0533476548514142,3,0.5
C-30361,Active,Ash Hill,45-59,Other,Private tenancy,1,2024-09-20,,609.78,2024,9,15,4,5,1,6,3696.27,616.045,590.04,635.99,19.925688695751493,6,1,0,0,0,0,0.0,73.0200000000001,1.0102741972514677,1.042982715077569,2,0.3333333333333333
C-30362,Active,Weybridge,45-59,English,Private tenancy,1,2023-11-27,,534.8,2023,11,25,1,21,0,6,3208.7999999999997,534.8,534.8,534.8,0.0,6,1,0,0,0,0,0.0,0.0,1.0,1.0,0,0.0
C-30363,Active,Northgate,18-29,English,Resident with family,4,2023-12-05,,965.46,2023,12,24,2,18,1,6,5764.27,960.7116666666667,798.94,1009.85,80.81239543947862,6,1,0,0,0,0,0.0,138.02999999999975,0.9950817917538445,1.0459780829863485,3,0.5
C-30364,Active,Calder Central,18-29,English,Owner-occupier,2,2023-01-24,,912.71,2023,1,35,2,11,0,6,5344.1900000000005,890.6983333333334,713.73,966.71,91.88223602343746,6,1,0,0,0,0,0.0,110.82999999999993,0.9758831757440296,1.0591644662598196,0,0.0
C-30365,Active,Calder Central,45-59,English,Private tenancy,4,2025-07-07,,1150.34,2025,7,5,1,19,2,6,6698.889999999999,1116.4816666666666,1002.98,1214.34,73.06757130674771,6,1,0,0,0,0,0.0,88.26999999999998,0.9705666730415935,1.0556357250899735,2,0.3333333333333333
C-30366,Active,Northgate,60-74,English,Resident with family,2,2021-12-09,,530.51,2021,12,48,1,21,1,6,3064.4700000000003,510.74500000000006,417.91,552.62,47.93311955214263,6,1,0,0,0,0,0.0,31.379999999999995,0.9627433978624342,1.0416768769674465,2,0.3333333333333333
C-30367,Active,Weybridge,30-44,English,Resident with family,4,2023-02-12,,1169.5,2023,2,34,1,13,0,6,7102.620000000001,1183.7700000000002,1145.92,1224.68,25.727299119806556,6,1,0,0,0,0,0.0,109.20000000000027,1.012201795639162,1.0471825566481403,0,0.0
C-30368,Active,Northgate,45-59,English,No fixed abode,3,2024-11-23,,1082.51,2024,11,13,2,15,0,6,6558.85,1093.1416666666667,1032.46,1128.78,35.67668617832474,6,1,0,0,0,0,0.0,124.31000000000017,1.009821310349712,1.0427432541038881,0,0.0
C-30369,Active,Weybridge,45-59,Other,Owner-occupier,2,2025-07-03,,803.64,2025,7,5,3,19,1,6,4882.8099999999995,813.8016666666666,775.03,849.03,33.014273529288296,6,1,0,0,0,0,0.0,117.43000000000006,1.012644550627976,1.0564805136628341,1,0.16666666666666666
C-30370,Active,Weybridge,18-29,English,No fixed abode,3,2024-01-16,,685.36,2024,1,23,1,5,0,6,4084.17,680.695,644.85,703.49,26.04031701035913,6,1,0,0,0,0,0.0,47.32000000000005,0.993193358235088,1.0264532508462705,0,0.0
C-30371,Active,Calder Central,60-74,English,Owner-occupier,3,2021-02-19,,702.25,2021,2,58,3,11,0,6,4213.0599999999995,702.1766666666666,670.27,734.59,30.052141798325568,6,1,0,0,0,0,0.0,79.15999999999997,0.9998955737510383,1.046051975792097,0,0.0
C-30372,Active,Weybridge,60-74,Other,Social tenancy,3,2022-10-29,,741.3,2022,10,38,7,16,1,6,4420.42,736.7366666666667,719.72,770.78,18.426726965651433,6,1,0,0,0,0,0.0,30.190000000000055,0.9938441476685104,1.03976797517874,1,0.16666666666666666
C-30373,Active,Ash Hill,45-59,Other,Social tenancy,2,2025-01-13,,585.55,2025,1,11,5,15,0,6,3277.95,546.3249999999999,408.56,619.22,92.29122769797786,6,1,0,0,0,0,0.0,79.23000000000013,0.9330116984032107,1.0575014943215781,0,0.0
C-30374,Active,Ash Hill,18-29,English,Owner-occupier,3,2021-04-11,,619.97,2021,4,56,1,11,1,6,3564.32,594.0533333333334,469.49,647.08,64.35943618978234,6,1,0,0,0,0,0.0,40.549999999999955,0.9581969020006343,1.0437279223188218,2,0.3333333333333333
C-30375,Active,Ash Hill,18-29,English,Owner-occupier,6,2023-01-21,,1023.44,2023,1,35,1,22,1,6,5842.11,973.685,859.0,1047.87,63.291440732534994,6,1,0,0,0,0,0.0,24.429999999999836,0.9513845462362229,1.023870476041585,0,0.0
C-30376,Active,Northgate,60-74,English,Owner-occupier,5,2023-12-13,,1236.7,2023,12,24,3,1,1,6,6771.12,1128.52,969.72,1272.55,127.56876263411817,6,1,0,0,0,0,0.0,35.84999999999991,0.9125252688606776,1.0289884369693538,0,0.0
C-30377,Active,Northgate,18-29,English,Owner-occupier,3,2021-05-27,,770.74,2021,5,55,1,22,0,6,4473.54,745.59,607.41,807.68,74.1408694311039,6,1,0,0,0,0,0.0,77.56999999999982,0.9673690219788774,1.0479279653320186,0,0.0
C-30378,Active,Calder Central,30-44,English,Owner-occupier,1,2022-06-14,,509.46,2022,6,42,2,14,1,6,3060.92,510.15333333333336,492.62,521.5,11.363162705280008,6,1,0,0,0,0,0.0,29.839999999999975,1.001360918096285,1.0236328661720253,1,0.16666666666666666
C-30379,Active,Calder Central,75+,Other,Owner-occupier,2,2024-02-15,,611.54,2024,2,22,4,12,2,6,3498.28,583.0466666666667,472.72,629.09,57.27090558622821,6,1,0,0,0,0,0.0,25.020000000000095,0.9534072450970773,1.0286980410112176,0,0.0
C-30380,Active,Ash Hill,45-59,English,Owner-occupier,2,2023-07-07,,542.03,2023,7,29,1,21,0,6,3215.51,535.9183333333334,460.96,565.32,39.02696730040225,6,1,0,0,0,0,0.0,57.69000000000017,0.9887244863445442,1.042968101396602,0,0.0
C-30381,Active,Ash Hill,45-59,English,Social tenancy,6,2025-01-11,,1100.93,2025,1,11,0,3,1,6,6449.33,1074.8883333333333,935.42,1161.66,74.83343141047774,6,1,0,0,0,0,0.0,60.73000000000002,0.9763457561637282,1.0551624535619886,1,0.16666666666666666
C-30382,Active,Northgate,75+,English,Private tenancy,1,2021-12-15,,510.11,2021,12,48,3,8,3,6,2656.3,442.7166666666667,359.14,516.47,65.8778398755353,6,1,0,0,0,0,0.0,6.360000000000014,0.867884704606196,1.0124678990805904,1,0.16666666666666666
C-30383,Active,Calder Central,60-74,English,Social tenancy,2,2022-06-24,,912.41,2022,6,42,1,15,1,6,5474.7699999999995,912.4616666666666,865.55,965.31,41.92948290483282,6,1,0,0,0,0,0.0,106.11000000000001,1.0000566265896544,1.0579783211494833,0,0.0
C-30384,Active,Weybridge,30-44,English,Private tenancy,2,2024-02-05,,756.56,2024,2,22,0,8,1,6,4584.55,764.0916666666667,722.36,799.79,35.03127141093601,6,1,0,0,0,0,0.0,115.30000000000018,1.0099551478622537,1.0571402135983927,1,0.16666666666666666
C-30385,Active,Northgate,45-59,English,No fixed abode,1,2024-06-05,,756.25,2024,6,18,2,14,0,6,4360.11,726.685,612.53,795.23,60.99864613251676,6,1,0,0,0,0,0.0,38.98000000000002,0.960905785123967,1.0515438016528926,0,0.0
C-30386,Active,Weybridge,18-29,English,Owner-occupier,1,2025-07-09,,516.73,2025,7,5,4,3,2,6,2963.34,493.89000000000004,421.7,539.97,44.52833569762068,6,1,0,0,0,0,0.0,34.680000000000064,0.9557989665782903,1.0449751320805838,2,0.3333333333333333
C-30387,Closed,Weybridge,30-44,Other,Social tenancy,5,2021-05-07,2025-09,1116.54,2021,5,55,3,20,6,6,6624.8,1104.1333333333334,1063.49,1147.44,31.67412045608644,6,1,0,0,3,1,3343.0700000000006,46.50000000000023,0.9888882918062348,1.0276747810199367,0,0.0
C-30388,Active,Ash Hill,18-29,English,Owner-occupier,2,2025-07-18,,515.24,2025,7,5,0,6,0,6,3162.78,527.13,518.25,536.94,9.036089862324308,6,1,0,0,0,0,0.0,71.34000000000003,1.0230766244856766,1.0421162953186864,0,0.0
C-30389,Active,Weybridge,60-74,English,Private tenancy,3,2023-11-18,,955.87,2023,11,25,0,21,1,6,5716.2,952.6999999999999,902.55,1001.55,38.45702380580174,6,1,0,0,0,0,0.0,87.96000000000004,0.996683649450239,1.047788925272265,3,0.5
C-30390,Active,Weybridge,30-44,English,Private tenancy,3,2022-11-29,,965.73,2022,11,37,2,13,0,6,5543.46,923.91,764.83,1022.63,117.18028759138626,6,1,0,0,0,0,0.0,133.15999999999997,0.95669597092355,1.058919159599474,0,0.0
C-30391,Active,Weybridge,60-74,Spanish,Owner-occupier,2,2023-12-06,,749.76,2023,12,24,5,1,1,6,4392.62,732.1033333333334,715.53,769.79,19.43813948572926,6,1,0,0,0,0,0.0,20.029999999999973,0.9764502418551716,1.026715215535638,0,0.0
C-30392,Active,Northgate,30-44,English,Private tenancy,2,2023-09-07,,833.7,2023,9,27,4,1,0,6,4934.68,822.4466666666667,721.67,874.14,58.701346037945896,6,1,0,0,0,0,0.0,99.58999999999992,0.9865019391467754,1.0485066570708887,0,0.0
C-30393,Active,Weybridge,18-29,English,Social tenancy,1,2021-11-10,,402.12,2021,11,49,2,2,0,6,2459.04,409.84,381.42,425.68,16.68178287833768,6,1,0,0,0,0,0.0,70.45000000000005,1.0191982492788223,1.0585894757783747,0,0.0
C-30394,Active,Weybridge,60-74,English,Private tenancy,5,2024-02-17,,990.43,2024,2,22,0,17,2,6,5957.86,992.9766666666666,945.31,1040.52,35.481037001004715,6,1,0,0,0,0,0.0,92.48000000000013,1.0025712737565164,1.050573993114102,0,0.0
C-30395,Active,Northgate,18-29,English,Resident with family,1,2024-12-02,,511.26,2024,12,12,3,10,0,6,3069.56,511.5933333333333,486.21,540.43,24.715772022469114,6,1,0,0,0,0,0.0,64.32000000000005,1.0006519839872732,1.057055118726284,0,0.0
C-30396,Active,Northgate,18-29,English,Owner-occupier,1,2023-09-25,,741.26,2023,9,27,1,20,2,6,4382.68,730.4466666666667,698.56,785.37,36.78266203888277,6,1,0,0,0,0,0.0,68.19000000000005,0.9854122260295534,1.0595067857431941,3,0.5
C-30397,Active,Weybridge,30-44,English,Social tenancy,5,2023-10-21,,1188.4,2023,10,26,1,18,1,6,7100.19,1183.365,1057.32,1252.51,71.63813698024259,6,1,0,0,0,0,0.0,143.7899999999995,0.9957632110400537,1.053946482665769,2,0.3333333333333333
C-30398,Active,Northgate,60-74,English,Private tenancy,3,2022-08-20,,1108.47,2022,8,40,0,18,1,6,6788.76,1131.46,1097.13,1171.78,26.255348407514926,6,1,0,0,0,0,0.0,149.27999999999997,1.020740299692369,1.057114761788772,2,0.3333333333333333
C-30399,Active,Ash Hill,30-44,English,Owner-occupier,3,2022-12-12,,623.56,2022,12,36,0,4,3,6,3666.9,611.15,495.2,654.86,60.556309002448316,6,1,0,0,0,0,0.0,82.83000000000015,0.9800981461286806,1.050195650779396,4,0.6666666666666666
C-30400,Active,Ash Hill,45-59,English,Owner-occupier,2,2023-02-25,,567.34,2023,2,34,5,1,0,6,3401.34,566.89,538.14,589.33,23.584999470002142,6,1,0,0,0,0,0.0,58.85000000000002,0.9992068248316706,1.0387598265590299,0,0.0
C-30401,Active,Ash Hill,45-59,English,Owner-occupier,3,2025-02-26,,864.14,2025,2,10,1,7,0,6,5244.2,874.0333333333333,854.33,894.39,15.618646121436575,6,1,0,0,0,0,0.0,75.68000000000006,1.0114487621604524,1.0350059018214641,0,0.0
C-30402,Active,Ash Hill,30-44,English,No fixed abode,3,2023-05-10,,682.6,2023,5,31,0,12,1,6,3655.2799999999997,609.2133333333333,485.45,660.74,68.4752234510167,6,1,0,0,0,0,0.0,0.0,0.892489500927825,0.967975388221506,2,0.3333333333333333
C-30403,Active,Weybridge,60-74,English,Social tenancy,1,2024-04-30,,761.25,2024,4,20,2,10,2,6,4534.44,755.7399999999999,718.08,793.93,32.97110613855712,6,1,0,0,0,0,0.0,65.07999999999993,0.9927619047619047,1.0429293924466339,0,0.0
C-30404,Active,Calder Central,30-44,English,No fixed abode,4,2025-02-10,,1171.58,2025,2,10,2,13,1,6,7045.389999999999,1174.2316666666666,1125.43,1240.48,47.44089224146895,6,1,0,0,0,0,0.0,123.80000000000018,1.0022633253099802,1.0588094709708258,1,0.16666666666666666
